season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct
2018,Arizona State,8,20,12,0.625,15.0,6.55,82.7,74.8,73.3,36.4,41.3,41.3,28.0,30.6,14.7,116.9,101.9,,,,,,,,,,,,,72.7,20.4,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,0.8287,53.8,50.6
2018,Arkansas,10,23,12,0.657,16.1,9.85,80.5,75.6,68.10000000000001,39.5,32.1,37.4,28.8,31.7,15.1,116.5,100.4,,,,,,,,,,,,,71.0,19.4,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.8475,53.8,50.4
2018,Arkansas State,6,11,21,0.344,-9.5,-3.02,74.0,78.8,71.8,33.2,36.6,33.1,30.2,31.3,18.6,103.9,113.4,,,,,,,,,,,,,70.8,18.8,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.2,0.2677,49.4,56.0
2018,Arkansas-Pine Bluff,12,14,21,0.4,-14.84,-9.36,65.9,71.4,67.5,32.9,18.9,19.5,8.0,21.3,14.3,63.1,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Army,6,13,17,0.433,-7.6,-7.17,74.3,74.1,65.8,38.1,41.6,24.5,27.1,27.6,18.8,99.9,107.5,,,,,,,,,,,,,71.5,19.7,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5,0.3009,52.3,52.4
2018,Auburn,13,26,8,0.765,18.2,7.29,81.9,73.2,77.4,35.7,43.2,39.8,32.1,28.0,16.4,115.0,96.8,,,,,,,,,,,,,73.8,20.7,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.8792,50.8,49.7
2018,Austin Peay,12,19,15,0.559,-0.8,-2.5,73.9,71.9,65.10000000000001,34.8,29.7,35.9,34.7,28.9,19.8,104.2,105.0,,,,,,,,,,,,,70.2,22.1,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,0.4774,49.9,54.0
2018,Ball State,10,19,13,0.594,-1.22,-2.0,75.3,73.8,70.5,33.7,22.7,20.1,10.0,27.8,13.2,74.7,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Baylor,8,19,15,0.559,14.9,9.17,75.6,69.7,73.4,35.4,29.8,32.2,35.5,29.7,19.8,110.5,95.6,,,,,,,,,,,,,67.5,17.2,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.8399,51.8,47.7
2018,Belmont,15,24,9,0.727,8.9,-2.88,77.6,69.2,73.9,37.6,54.2,27.9,25.2,25.7,18.1,111.9,103.0,,,,,,,,,,,,,68.3,16.9,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.7206,58.8,48.9
2018,Bethune-Cookman,12,18,14,0.563,-12.8,-12.46,81.9,79.5,70.1,31.2,37.1,41.2,32.9,30.5,20.3,98.1,110.9,,,,,,,,,,,,,76.9,17.6,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,0.1966,49.5,48.6
2018,Binghamton,2,11,20,0.355,-11.7,-6.34,69.3,70.4,64.0,34.8,37.7,30.0,25.9,26.7,18.3,97.1,108.8,,,,,,,,,,,,,67.4,17.0,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.9,0.2137,49.7,51.6
2018,Boise State,13,23,9,0.719,13.1,3.05,78.2,69.1,73.8,37.5,42.1,31.0,29.3,18.4,18.9,109.0,95.9,,,,,,,,,,,,,70.0,16.4,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,0.8132,53.8,48.8
2018,Boston College,7,19,16,0.543,9.5,7.2,76.4,74.6,74.1,35.9,39.5,30.7,30.1,26.0,18.2,112.0,102.5,,,,,,,,,,,,,70.9,17.6,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,0.7336,52.1,51.8
2018,Boston University,10,15,16,0.484,-7.2,-5.83,70.5,71.8,63.9,37.3,35.0,32.8,28.3,29.6,20.1,100.1,107.3,,,,,,,,,,,,,68.7,20.1,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,0.3109,52.8,52.8
2018,Bowling Green,7,16,16,0.5,-5.6,-2.88,75.9,77.8,73.2,34.3,34.9,36.6,29.7,26.5,17.6,101.7,107.3,,,,,,,,,,,,,71.5,16.8,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.7,0.3508,47.3,52.3
2018,Bradley,9,20,13,0.606,4.3,0.35,67.4,64.7,70.7,35.6,34.3,37.8,31.3,29.0,20.0,103.3,99.0,,,,,,,,,,,,,67.0,20.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,0.6191,48.9,47.7
2018,Brigham Young,11,24,11,0.686,9.0,1.53,74.3,67.8,75.0,34.7,34.1,37.6,22.5,22.8,16.8,106.9,97.9,,,,,,,,,,,,,68.7,18.5,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,0.734,54.1,51.3
2018,Brown,4,11,16,0.407,-7.5,-4.67,77.0,79.0,75.6,32.1,35.9,40.4,29.4,26.7,18.4,101.2,108.7,,,,,,,,,,,,,72.7,19.3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,0.3074,48.5,54.4
2018,Bryant,2,3,28,0.097,-21.0,-5.42,70.0,83.3,70.5,34.4,40.1,27.8,26.2,34.1,18.2,98.5,119.5,,,,,,,,,,,,,71.3,17.9,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.0,0.0974,47.9,57.6
2018,Bucknell,16,25,10,0.714,5.9,-3.46,81.1,73.1,71.89999999999999,34.8,39.2,42.6,27.0,27.5,17.0,108.0,102.1,,,,,,,,,,,,,72.9,17.0,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,0.6566,53.9,47.8
2018,Buffalo,15,27,9,0.75,11.4,0.25,84.6,76.2,69.89999999999999,37.1,40.4,29.9,31.9,29.1,16.5,114.1,102.7,,,,,,,,,,,,,73.8,18.1,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,0.771,54.8,48.8
2018,Butler,9,21,14,0.6,20.5,10.55,78.9,72.6,77.60000000000001,35.7,37.4,26.1,27.6,24.6,15.7,116.0,95.5,,,,,,,,,,,,,69.1,19.5,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.9035,54.0,51.9
2018,Cal Poly,4,9,22,0.29,-16.5,-1.83,67.2,74.3,78.0,35.8,41.5,26.7,24.7,29.6,17.4,96.6,113.1,,,,,,,,,,,,,67.4,16.3,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7,0.1396,46.6,53.2
2018,Cal State Bakersfield,5,12,18,0.4,-6.5,-0.73,66.0,68.9,69.6,29.8,36.8,34.7,30.7,28.7,20.7,96.4,102.9,,,,,,,,,,,,,66.8,19.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3,0.3196,46.5,50.5
2018,Cal State Fullerton,10,20,12,0.625,-1.4,-1.03,72.4,70.2,72.89999999999999,33.8,28.7,45.6,26.0,28.9,20.7,101.8,103.2,,,,,,,,,,,,,70.7,18.2,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,0.4609,51.6,48.2
2018,Cal State Northridge,3,6,24,0.2,-15.7,-3.53,66.1,73.5,70.8,34.7,30.1,28.3,23.3,32.7,18.3,96.5,112.2,,,,,,,,,,,,,67.0,16.4,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.3,0.1502,47.7,52.6
2018,California,2,8,24,0.25,-6.1,6.05,67.7,77.6,67.5,28.6,27.5,38.1,34.8,30.6,20.8,97.8,103.9,,,,,,,,,,,,,69.9,19.7,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4,0.3317,44.5,54.5
2018,Campbell,10,18,16,0.529,-5.4,-6.68,75.9,70.9,75.0,38.1,43.0,34.0,20.8,26.5,17.2,104.9,110.3,,,,,,,,,,,,,68.9,17.3,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,0.3605,54.6,52.0
2018,Canisius,15,21,12,0.636,1.2,-4.8,76.3,71.1,71.1,34.8,45.0,29.9,29.9,30.4,18.7,105.7,104.5,,,,,,,,,,,,,70.0,21.6,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,0.5328,54.2,50.5
2018,Central Arkansas,10,18,17,0.514,-4.7,-5.97,80.5,79.0,73.5,35.6,37.7,36.1,27.2,33.1,18.3,104.8,109.5,,,,,,,,,,,,,73.9,19.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6,0.3778,51.7,50.9
2018,Central Connecticut State,7,14,18,0.438,-12.4,-7.59,67.8,71.9,69.89999999999999,32.9,34.5,32.6,31.1,28.3,21.8,97.7,110.1,,,,,,,,,,,,,65.8,16.6,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,0.2026,51.0,51.2
2018,Central Michigan,7,21,15,0.583,-0.1,-3.24,78.8,73.9,80.60000000000001,34.4,46.7,33.7,31.1,31.0,17.0,108.8,108.9,,,,,,,,,,,,,68.3,17.9,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1,0.4994,51.0,52.5
2018,Charleston Southern,9,15,16,0.484,-8.8,-6.16,72.0,68.8,72.3,32.6,35.8,31.3,30.2,28.1,19.5,98.0,106.8,,,,,,,,,,,,,67.5,22.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,0.2711,49.0,53.9
2018,Charlotte,2,6,23,0.207,-14.0,0.27,71.2,79.9,71.6,34.6,34.5,38.9,26.2,28.8,20.6,97.8,111.8,,,,,,,,,,,,,72.4,17.6,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.9,0.1758,48.3,54.7
2018,Chattanooga,3,10,23,0.303,-12.9,-4.05,69.4,73.5,71.1,34.8,42.9,34.6,26.6,27.8,20.6,97.9,110.8,,,,,,,,,,,,,66.6,19.2,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.5,0.1931,50.1,55.3
2018,Chicago State,1,3,29,0.094,-23.8,1.17,67.8,86.1,72.39999999999999,31.4,29.6,31.6,25.5,34.6,20.9,94.4,118.2,,,,,,,,,,,,,73.4,18.2,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.2,0.0699,44.6,59.1
2018,Cincinnati,16,31,5,0.861,24.5,3.53,74.2,57.5,69.19999999999999,35.3,35.3,36.0,38.5,28.2,17.0,111.6,87.1,,,,,,,,,,,,,66.2,21.6,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.945,51.2,43.3
2018,Clemson,11,25,10,0.714,19.2,9.25,73.8,65.9,75.5,36.6,39.9,33.5,27.2,26.3,17.4,112.3,93.1,,,,,,,,,,,,,67.2,17.4,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.896,52.9,47.2
2018,Cleveland State,6,12,23,0.343,-11.9,-3.64,68.6,74.7,70.3,34.0,43.5,29.4,22.1,32.9,18.9,97.4,109.3,,,,,,,,,,,,,68.2,19.5,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7,0.2112,50.6,53.0
2018,Coastal Carolina,8,14,18,0.438,-3.8,-2.42,71.8,70.0,72.1,33.3,36.5,38.8,34.2,28.4,22.0,101.3,105.1,,,,,,,,,,,,,68.9,18.0,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,0.3952,49.0,49.6
2018,Colgate,12,19,14,0.576,-3.3,-5.72,72.5,70.2,77.4,36.3,45.6,29.0,25.6,27.6,16.4,104.5,107.8,,,,,,,,,,,,,67.6,19.4,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,0.4117,51.5,53.2
2018,College of Charleston,14,26,8,0.765,1.83,-3.29,74.6,68.6,75.4,36.0,21.2,20.6,8.4,24.8,10.0,73.6,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Colorado,8,17,15,0.531,5.7,7.0,72.1,73.0,72.89999999999999,35.8,36.6,33.3,29.3,26.3,20.0,104.3,98.6,,,,,,,,,,,,,69.2,15.1,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,0.6568,50.6,49.3
2018,Colorado State,4,11,21,0.344,-4.4,3.79,72.3,79.3,71.7,33.0,35.2,33.8,30.6,28.1,18.8,102.2,106.6,,,,,,,,,,,,,71.0,17.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,0.3819,47.5,53.7
2018,Columbia,5,8,19,0.296,-5.1,-3.02,76.4,77.2,74.0,37.2,42.9,24.5,27.0,29.4,17.8,106.8,111.9,,,,,,,,,,,,,71.1,18.2,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.6,0.3693,52.4,54.2
2018,Connecticut,7,14,18,0.438,-1.5,6.05,68.2,73.1,74.5,32.6,36.0,32.4,29.4,32.7,18.5,103.1,104.6,,,,,,,,,,,,,68.1,18.3,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9,0.4602,47.5,51.1
2018,Coppin State,5,5,27,0.156,-23.6,-7.24,60.8,74.5,73.6,30.5,47.6,27.1,22.3,31.9,20.5,86.1,109.7,,,,,,,,,,,,,68.7,17.9,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.9,0.0581,43.3,49.2
2018,Cornell,6,12,16,0.429,-7.9,-3.24,75.9,80.4,73.0,33.4,39.3,35.1,24.4,30.2,18.5,104.1,112.0,,,,,,,,,,,,,70.6,15.7,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,0.3012,52.5,53.3
2018,Creighton,10,21,12,0.636,19.6,8.1,83.5,74.1,74.8,37.2,44.9,26.5,22.5,24.6,15.6,116.7,97.1,,,,,,,,,,,,,72.2,15.8,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.8916,57.4,50.1
2018,Dartmouth,3,7,20,0.259,-12.6,-4.0,68.2,73.0,71.39999999999999,36.0,37.9,32.8,23.9,27.2,20.0,97.6,110.2,,,,,,,,,,,,,67.8,18.1,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.4,0.1985,51.4,54.4
2018,Davidson,13,21,12,0.636,14.0,2.57,76.3,67.9,79.80000000000001,38.9,48.4,24.6,22.6,23.4,14.5,116.5,102.5,,,,,,,,,,,,,65.5,16.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,0.8142,57.4,51.2
2018,Dayton,8,14,17,0.452,2.5,2.71,72.4,73.5,73.1,33.7,44.0,31.8,25.8,27.5,20.2,108.8,106.3,,,,,,,,,,,,,67.2,18.4,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6,0.5658,55.5,54.4
2018,Delaware,6,14,19,0.424,-5.8,-2.96,70.8,73.6,65.10000000000001,32.9,31.6,34.4,26.0,26.2,15.8,102.5,108.3,,,,,,,,,,,,,66.9,14.9,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,0.346,50.3,52.9
2018,Delaware State,2,4,28,0.125,-29.5,-9.3,63.6,76.8,69.39999999999999,33.2,33.2,28.5,29.3,33.7,22.8,90.5,120.0,,,,,,,,,,,,,66.2,18.2,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0,0.0373,47.3,55.9
2018,Denver,8,15,15,0.5,-4.1,-2.53,73.1,73.0,69.39999999999999,39.5,31.6,32.8,30.6,24.9,21.8,102.0,106.1,,,,,,,,,,,,,67.5,15.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6,0.3879,52.4,51.3
2018,DePaul,4,11,20,0.355,7.7,8.45,71.9,73.8,70.8,31.0,32.7,29.4,32.9,28.1,19.4,104.2,96.5,,,,,,,,,,,,,71.0,20.2,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,0.708,47.9,52.0
2018,Detroit Mercy,4,8,24,0.25,-14.4,-2.07,78.6,85.7,75.5,33.3,40.4,31.1,27.0,31.4,18.2,101.7,116.1,,,,,,,,,,,,,73.8,17.2,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,0.1799,49.1,56.7
2018,Drake,10,17,17,0.5,1.5,0.58,73.7,73.4,77.0,35.6,40.0,32.3,23.6,27.9,17.2,105.8,104.3,,,,,,,,,,,,,69.3,16.9,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,0.5413,50.4,51.6
2018,Drexel,6,13,20,0.394,-8.7,-2.48,74.4,78.5,72.3,32.2,34.9,31.8,30.8,30.7,17.3,101.8,110.5,,,,,,,,,,,,,70.1,15.6,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.4,0.28,49.6,52.2
2018,Duke,13,29,8,0.784,29.4,9.7,84.4,69.6,71.0,37.2,36.3,34.6,38.8,30.0,17.5,123.5,94.1,,,,,,,,,,,,,70.9,17.3,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,0.9581,55.9,46.4
2018,Duquesne,7,16,16,0.5,-1.1,-3.33,72.4,70.2,68.5,35.0,39.8,35.4,33.0,28.9,17.6,104.8,105.9,,,,,,,,,,,,,67.3,18.4,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,0.468,49.7,50.8
2018,East Carolina,4,10,20,0.333,-12.4,-0.22,66.4,74.9,66.60000000000001,30.5,34.6,28.7,27.8,32.5,20.6,95.3,107.7,,,,,,,,,,,,,70.1,17.3,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4,0.1962,48.3,51.5
2018,East Tennessee State,14,25,9,0.735,6.9,-4.09,75.2,65.9,71.0,34.7,36.5,33.1,30.7,27.7,19.7,104.3,97.4,,,,,,,,,,,,,68.8,20.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,0.6858,53.8,47.1
2018,Eastern Illinois,7,12,19,0.387,-6.7,-3.4,66.6,68.4,68.4,35.3,36.4,32.2,29.9,29.9,20.4,98.8,105.5,,,,,,,,,,,,,66.8,19.3,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2,0.3204,47.7,52.0
2018,Eastern Kentucky,5,11,20,0.355,-11.6,-3.68,71.9,76.5,74.7,35.1,36.4,33.4,27.1,31.9,19.1,100.5,112.1,,,,,,,,,,,,,69.4,19.1,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3,0.2226,49.8,55.3
2018,Eastern Michigan,11,22,13,0.629,1.4,-2.81,71.7,66.8,68.30000000000001,33.6,34.2,29.2,30.4,32.7,18.7,101.4,100.0,,,,,,,,,,,,,66.0,20.1,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,0.5397,51.4,47.5
2018,Eastern Washington,13,20,15,0.571,3.2,-1.54,74.8,72.0,76.4,37.9,40.9,28.0,21.6,25.0,16.8,106.6,103.4,,,,,,,,,,,,,67.9,16.9,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.1,0.5859,54.0,51.0
2018,Elon,6,14,18,0.438,-6.5,-1.69,73.3,76.2,71.1,34.7,50.1,24.0,21.7,28.9,16.7,103.1,109.6,,,,,,,,,,,,,68.5,14.2,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,0.3311,52.3,52.5
2018,Evansville,7,17,15,0.531,2.2,1.35,65.4,63.9,77.5,39.8,27.4,34.6,23.9,26.1,20.9,98.1,95.9,,,,,,,,,,,,,66.7,20.9,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,0.5669,48.7,49.8
2018,Fairfield,9,17,16,0.515,-4.9,-3.68,75.9,77.2,71.0,33.9,44.4,30.9,24.4,27.1,17.4,101.1,106.0,,,,,,,,,,,,,71.6,18.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,0.3678,51.4,52.5
2018,FDU,9,13,18,0.419,-10.41,-5.66,74.6,75.8,72.6,34.2,20.1,18.5,10.9,23.5,13.7,72.9,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Florida,11,21,13,0.618,21.0,10.08,75.8,69.2,71.8,37.0,40.4,32.6,28.7,30.5,14.3,115.7,94.7,,,,,,,,,,,,,68.5,20.0,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.9094,50.8,48.7
2018,Florida A&M,7,9,25,0.265,-23.5,-8.33,68.9,78.9,72.39999999999999,35.1,31.0,32.1,27.5,36.5,19.5,94.1,117.6,,,,,,,,,,,,,68.4,18.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.0,0.0716,47.2,53.6
2018,Florida Atlantic,6,12,19,0.387,-6.9,-0.14,69.5,70.1,73.9,31.9,28.4,29.0,28.5,27.5,18.2,94.8,101.7,,,,,,,,,,,,,70.1,16.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.7,0.308,43.9,49.2
2018,Florida Gulf Coast,12,23,12,0.657,3.3,-5.44,81.3,71.9,74.0,37.3,32.3,33.4,31.3,26.7,19.5,106.1,102.8,,,,,,,,,,,,,72.2,18.9,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4,0.5897,55.3,49.9
2018,Florida International,8,14,18,0.438,-4.3,-1.99,70.7,71.2,60.9,32.1,19.8,22.0,10.0,26.0,11.1,70.1,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Florida State,9,23,12,0.657,17.5,8.5,80.2,72.9,69.1,35.0,36.8,37.0,32.3,29.8,17.8,113.7,96.2,,,,,,,,,,,,,72.5,19.4,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8716,53.2,48.4
2018,Fordham,4,9,22,0.29,-10.0,1.26,62.3,70.3,70.8,28.8,46.8,26.9,18.8,32.8,18.5,94.0,104.0,,,,,,,,,,,,,67.2,21.1,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.9,0.2373,47.9,52.3
2018,Fresno State,11,21,11,0.656,10.4,1.84,76.8,68.8,69.39999999999999,39.0,30.5,38.4,26.6,24.6,17.4,109.5,99.1,,,,,,,,,,,,,67.7,18.8,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,0.7583,54.5,49.6
2018,Furman,13,23,10,0.697,7.1,-3.64,79.4,68.5,71.3,35.3,47.1,28.2,27.0,28.6,16.5,107.9,100.8,,,,,,,,,,,,,69.7,20.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,0.686,54.9,50.1
