season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct
2016,Arizona,12,25,11,0.735,20.0,7.23,80.4,68.9,72.1,38.1,29.4,43.8,35.0,24.9,18.2,115.8,95.8,,,,,,,,,,,,,69.1,16.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.8984,53.6,46.2
2016,Arizona State,5,15,12,0.469,9.1,8.96,73.3,74.0,68.7,33.6,39.4,37.8,31.5,27.8,17.1,108.7,99.6,,,,,,,,,,,,,68.9,18.3,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,0.7305,48.1,52.0
2016,Arkansas,9,16,13,0.5,10.5,6.76,78.2,74.7,69.39999999999999,39.7,27.3,37.6,30.9,30.1,15.3,110.0,99.5,,,,,,,,,,,,,71.0,19.6,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6,0.7598,49.7,49.8
2016,Arkansas State,7,11,14,0.355,-8.0,-2.37,73.6,75.9,73.4,31.5,31.1,40.1,28.0,31.2,18.0,99.2,107.2,,,,,,,,,,,,,73.3,14.9,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.8,0.2912,45.8,47.1
2016,Arkansas-Pine Bluff,6,8,15,0.242,-19.31,-5.52,56.6,70.4,61.1,30.3,20.2,15.7,9.8,20.7,15.6,54.9,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Army,9,19,16,0.576,-5.0,-8.13,76.9,75.0,69.39999999999999,33.4,42.5,31.7,31.1,26.7,18.5,99.9,104.9,,,,,,,,,,,,,73.2,16.4,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2,0.3626,49.7,49.5
2016,Auburn,5,11,17,0.355,-1.6,7.54,70.7,78.1,63.3,34.0,44.0,41.0,27.9,32.3,18.9,101.1,102.7,,,,,,,,,,,,,72.5,17.8,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,0.4558,47.3,50.5
2016,Austin Peay,7,18,18,0.5,-6.3,-2.98,76.1,76.8,67.0,34.7,31.8,47.0,31.9,30.0,20.2,102.2,108.5,,,,,,,,,,,,,70.5,18.6,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.1,0.3328,51.3,53.8
2016,Ball State,10,21,19,0.6,0.11,-2.98,70.8,66.8,69.3,37.3,23.4,19.1,9.4,27.0,13.3,69.9,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Baylor,10,22,20,0.647,18.2,9.76,77.1,69.6,72.5,37.4,28.4,38.6,40.0,28.8,18.6,117.9,99.7,,,,,,,,,,,,,67.4,19.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.8723,51.6,51.2
2016,Belmont,12,20,21,0.625,4.7,-2.1,82.4,78.4,72.6,36.4,50.4,34.5,26.4,30.9,19.3,113.3,108.6,,,,,,,,,,,,,72.7,16.5,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,0.6189,58.6,50.8
2016,Bethune-Cookman,10,14,22,0.438,-13.0,-9.18,70.6,72.8,68.8,31.1,41.1,31.0,32.0,35.7,18.5,97.6,110.6,,,,,,,,,,,,,67.8,18.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,0.1921,47.1,49.7
2016,Binghamton,5,8,23,0.267,-13.5,-6.35,60.9,68.6,68.2,28.5,37.1,36.2,25.2,28.5,20.7,88.7,102.2,,,,,,,,,,,,,66.4,18.3,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.1,0.1651,44.3,49.6
2016,Boise State,11,20,24,0.625,8.7,3.13,77.5,70.2,70.89999999999999,32.6,42.5,40.9,27.2,25.5,16.4,108.6,99.9,,,,,,,,,,,,,70.3,20.2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,0.7214,51.7,52.0
2016,Boston College,0,7,25,0.219,-4.1,7.67,61.2,70.5,65.0,32.3,40.7,25.9,21.8,28.6,20.0,94.9,99.0,,,,,,,,,,,,,67.8,19.5,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,0.3801,47.5,52.4
2016,Boston University,11,19,26,0.559,-5.5,-6.37,73.0,72.5,71.7,36.1,39.3,37.0,26.5,28.1,19.6,101.9,107.4,,,,,,,,,,,,,70.6,17.1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8,0.3554,52.2,50.0
2016,Bowling Green,5,16,27,0.471,-5.9,-1.85,70.6,72.3,65.60000000000001,35.4,29.0,40.2,28.1,28.4,18.5,99.3,105.2,,,,,,,,,,,,,69.3,17.1,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,0.3386,48.9,50.9
2016,Bradley,3,5,28,0.156,-15.4,3.7,56.0,69.9,66.2,27.7,37.3,38.3,24.9,26.7,25.4,85.3,100.7,,,,,,,,,,,,,68.1,17.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.7,0.1298,43.0,49.7
2016,Brigham Young,13,26,29,0.703,13.3,2.36,83.6,72.8,69.0,38.4,36.6,35.3,31.2,25.2,15.8,111.9,98.6,,,,,,,,,,,,,74.4,17.8,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,0.8092,52.9,48.3
2016,Brown,3,8,30,0.286,-9.2,-2.82,72.9,77.0,70.19999999999999,35.9,39.0,36.9,25.6,31.3,18.8,101.2,110.4,,,,,,,,,,,,,71.6,16.0,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.9,0.2692,50.2,50.8
2016,Bryant,5,8,31,0.258,-18.7,-6.71,65.1,76.2,64.3,32.0,33.8,26.9,26.2,33.5,19.9,93.9,112.6,,,,,,,,,,,,,68.2,16.0,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.6,0.1102,47.3,51.5
2016,Bucknell,14,17,32,0.548,-0.6,-5.89,79.0,73.8,71.39999999999999,35.8,35.7,43.9,29.7,28.4,18.7,104.8,105.4,,,,,,,,,,,,,72.2,17.9,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,0.4847,52.1,49.5
2016,Buffalo,10,20,33,0.571,2.2,0.9,77.4,75.3,71.0,33.7,37.2,41.6,31.8,28.7,18.8,104.4,102.2,,,,,,,,,,,,,73.0,17.7,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,0.5609,49.6,49.8
2016,Butler,10,22,34,0.667,18.7,7.55,79.9,71.0,73.1,39.3,30.5,39.3,32.2,27.5,14.5,117.9,99.2,,,,,,,,,,,,,69.2,18.6,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.8804,52.6,49.7
2016,Cal Poly,4,10,35,0.333,-2.2,0.9,72.4,75.2,67.60000000000001,35.4,37.6,35.2,30.1,28.3,15.1,107.2,109.4,,,,,,,,,,,,,67.3,15.9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,0.443,48.0,53.2
2016,Cal State Bakersfield,11,24,36,0.727,7.8,-5.15,72.9,63.8,65.60000000000001,34.3,27.1,38.0,34.1,29.7,18.2,103.7,95.9,,,,,,,,,,,,,68.4,21.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,0.7105,49.3,45.2
2016,Cal State Fullerton,3,10,37,0.333,-6.8,-0.76,70.1,74.2,69.3,33.3,34.4,43.7,29.7,29.0,19.0,101.4,108.2,,,,,,,,,,,,,69.5,16.4,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5,0.3213,46.4,50.7
2016,Cal State Northridge,5,10,38,0.333,-7.3,-0.85,71.4,75.4,71.7,30.2,24.9,42.1,27.6,31.3,19.4,99.4,106.7,,,,,,,,,,,,,71.3,18.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3,0.3071,46.7,51.7
2016,California,12,23,39,0.676,18.9,7.87,74.9,67.3,65.60000000000001,36.3,33.7,41.7,32.4,25.3,17.7,112.2,93.3,,,,,,,,,,,,,68.9,14.1,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,0.8926,52.2,44.3
2016,Campbell,5,12,40,0.4,-13.4,-6.67,73.6,73.4,71.7,31.7,39.4,41.4,22.0,30.6,16.4,98.9,112.3,,,,,,,,,,,,,69.2,18.9,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,0.1877,49.5,53.5
2016,Canisius,8,14,41,0.424,-5.9,-3.77,76.5,78.4,74.1,34.1,41.5,36.9,31.0,32.8,15.9,107.4,113.3,,,,,,,,,,,,,68.5,19.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5,0.3516,49.0,54.9
2016,Central Arkansas,6,7,42,0.25,-17.3,-6.81,75.4,83.7,65.9,37.2,30.0,41.9,31.3,29.8,19.7,99.6,116.9,,,,,,,,,,,,,72.9,15.8,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,0.1365,49.9,53.8
2016,Central Connecticut State,3,4,43,0.138,-25.6,-9.24,65.1,78.2,67.9,34.2,28.2,31.1,29.9,30.2,19.9,92.1,117.7,,,,,,,,,,,,,68.4,14.8,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.8,0.0559,44.8,53.4
2016,Central Michigan,10,17,44,0.515,1.8,-1.3,75.6,72.8,71.89999999999999,35.2,46.8,30.0,26.5,31.5,13.6,110.5,108.7,,,,,,,,,,,,,67.5,15.9,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1,0.5472,51.7,51.0
2016,Charleston Southern,5,9,45,0.3,-12.1,-2.59,71.5,75.1,62.1,33.8,45.1,27.4,24.7,26.9,17.9,98.4,110.5,,,,,,,,,,,,,69.3,16.1,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.4,0.2075,50.0,54.0
2016,Charlotte,9,14,46,0.424,-5.5,-1.72,78.3,79.7,69.8,38.2,33.7,33.2,29.7,27.7,16.4,103.5,109.0,,,,,,,,,,,,,71.2,18.3,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.6,0.3542,51.0,54.8
2016,Chattanooga,15,29,47,0.829,5.4,-3.46,75.8,67.5,73.5,35.6,36.9,41.6,32.3,29.0,18.0,106.1,100.7,,,,,,,,,,,,,67.3,20.2,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6471,51.7,50.5
2016,Chicago State,0,4,48,0.125,-21.0,-1.38,66.9,77.4,67.0,30.1,38.9,28.1,29.5,33.4,20.4,91.3,112.3,,,,,,,,,,,,,70.4,19.0,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,0.0853,42.6,54.5
2016,Cincinnati,12,22,49,0.667,16.7,5.25,73.3,63.3,70.5,34.8,36.6,33.2,36.7,30.6,16.3,110.2,93.5,,,,,,,,,,,,,66.0,20.3,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.8681,49.3,45.6
2016,Clemson,10,17,50,0.548,13.2,6.87,69.6,64.5,72.3,35.2,39.2,33.3,30.3,30.3,15.8,111.4,98.2,,,,,,,,,,,,,64.5,18.0,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4,0.8111,50.6,47.9
2016,Cleveland State,4,9,51,0.281,-10.9,0.09,60.8,67.8,67.80000000000001,32.0,30.3,30.9,29.4,31.7,21.8,91.3,102.2,,,,,,,,,,,,,64.9,19.9,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,0.2156,44.8,51.6
2016,Coastal Carolina,12,21,52,0.636,-0.4,-4.22,73.0,66.5,66.5,33.4,37.0,35.7,30.6,29.0,18.8,101.2,101.6,,,,,,,,,,,,,67.5,15.3,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9,0.4883,49.5,46.3
2016,Colgate,9,13,53,0.433,-9.1,-6.06,69.8,71.5,68.0,37.0,42.4,29.9,26.6,30.6,18.4,102.0,111.1,,,,,,,,,,,,,65.7,19.4,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,0.2735,52.5,53.2
2016,College of Charleston,8,17,54,0.548,2.37,0.04,65.4,62.0,66.7,34.599999999999994,19.2,18.3,10.8,24.4,12.7,65.4,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Colorado,10,22,55,0.647,12.4,7.64,75.8,70.8,73.5,38.6,32.1,40.5,34.8,24.8,18.8,107.9,95.5,,,,,,,,,,,,,69.9,15.4,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.804,48.4,46.8
2016,Colorado State,8,18,56,0.529,2.1,1.53,79.4,77.2,71.8,36.2,43.3,42.3,33.0,25.1,16.3,111.5,109.4,,,,,,,,,,,,,68.9,14.1,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,0.5547,49.9,52.1
2016,Columbia,10,25,57,0.714,5.5,-2.55,76.3,68.5,71.89999999999999,38.1,44.9,37.9,28.5,26.9,15.9,111.4,105.9,,,,,,,,,,,,,65.9,19.0,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,0.6421,53.5,51.5
2016,Connecticut,11,25,58,0.694,16.6,6.28,73.1,63.5,79.3,36.5,33.6,29.6,28.6,29.1,16.3,110.2,93.6,,,,,,,,,,,,,66.9,18.2,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.8679,51.5,44.5
2016,Coppin State,6,9,59,0.29,-16.5,-6.06,72.3,80.5,70.6,33.4,37.4,37.2,30.7,34.8,17.7,95.1,111.6,,,,,,,,,,,,,71.1,18.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.1,0.1376,44.2,52.8
2016,Cornell,3,10,60,0.357,-9.6,-1.04,71.1,78.3,65.10000000000001,34.1,40.8,32.3,22.4,36.1,17.9,97.5,107.1,,,,,,,,,,,,,73.3,19.8,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,0.2546,48.7,51.5
2016,Creighton,9,20,61,0.571,15.8,6.44,79.6,72.4,70.0,35.2,38.6,37.5,27.3,26.1,16.1,112.9,97.1,,,,,,,,,,,,,71.3,17.5,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,0.8501,53.8,49.0
2016,Dartmouth,4,10,62,0.357,-4.9,-3.29,71.1,71.0,72.3,34.3,28.8,38.2,32.8,29.7,20.8,98.9,103.8,,,,,,,,,,,,,68.2,20.9,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,0.3651,47.5,52.7
2016,Davidson,10,20,63,0.606,6.7,5.14,79.0,78.1,76.1,35.5,44.2,32.3,24.9,30.8,14.2,112.9,106.2,,,,,,,,,,,,,71.3,15.8,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,0.6683,52.0,52.0
2016,Dayton,14,25,64,0.758,13.6,4.76,72.5,65.9,66.8,34.4,35.0,40.8,28.7,24.2,18.6,106.4,92.8,,,,,,,,,,,,,68.5,18.0,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.828,51.6,46.9
2016,Delaware,2,7,65,0.233,-9.4,0.85,66.2,75.7,68.5,32.5,31.1,42.2,29.6,28.0,17.7,100.5,109.9,,,,,,,,,,,,,68.2,13.5,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.1,0.2638,45.3,51.8
2016,Delaware State,5,7,66,0.219,-24.2,-6.85,61.9,73.0,61.6,32.4,38.4,29.1,27.2,38.8,21.1,88.4,112.6,,,,,,,,,,,,,67.1,19.9,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.9,0.0586,44.8,51.6
2016,Denver,7,16,67,0.516,-1.9,-3.24,65.2,65.3,77.0,38.3,42.3,36.6,20.1,31.0,20.8,102.2,104.1,,,,,,,,,,,,,61.9,22.7,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,0.4475,55.7,51.9
2016,DePaul,3,9,68,0.29,0.1,8.34,67.5,75.0,68.0,34.3,29.0,36.5,30.7,29.9,21.5,103.8,103.7,,,,,,,,,,,,,68.1,17.8,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2,0.503,49.4,51.4
2016,Detroit Mercy,9,16,69,0.516,-1.1,-0.82,83.7,82.8,69.8,36.5,33.1,40.5,32.5,29.4,17.8,109.7,110.8,,,,,,,,,,,,,74.5,17.2,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.471,52.0,53.6
2016,Drake,2,7,70,0.226,-8.4,0.92,67.5,71.9,72.2,38.2,34.5,33.6,25.5,27.8,20.5,103.5,111.9,,,,,,,,,,,,,66.3,14.6,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7,0.2893,50.7,51.9
2016,Drexel,3,6,71,0.194,-7.1,1.88,63.2,70.4,68.5,32.7,30.3,36.9,27.7,28.8,16.8,98.3,105.4,,,,,,,,,,,,,65.5,18.1,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.2,0.3107,44.3,52.5
2016,Duke,11,25,72,0.694,22.8,10.59,81.1,72.5,72.3,38.5,39.9,40.6,33.2,34.7,14.3,121.6,98.8,,,,,,,,,,,,,68.7,17.4,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.9156,53.7,49.5
2016,Duquesne,6,17,73,0.5,3.4,1.35,79.5,78.7,69.1,36.6,43.3,33.6,27.9,28.4,18.9,107.7,104.3,,,,,,,,,,,,,73.6,15.6,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,0.5903,53.9,49.4
2016,East Carolina,4,12,74,0.375,-1.8,3.22,68.3,71.9,69.69999999999999,33.9,38.2,34.6,28.8,32.3,19.4,102.6,104.4,,,,,,,,,,,,,68.0,18.4,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5,0.4487,49.0,51.2
2016,East Tennessee State,14,24,75,0.667,-1.2,-2.29,78.1,74.6,71.1,38.3,36.8,34.9,28.3,30.6,18.1,105.6,106.8,,,,,,,,,,,,,70.2,17.8,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,0.4672,53.0,50.5
2016,Eastern Illinois,9,13,76,0.433,-9.2,-3.52,71.5,73.8,65.60000000000001,34.4,38.4,34.4,26.8,34.7,18.0,99.1,108.3,,,,,,,,,,,,,67.8,19.5,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,0.2654,49.9,51.4
2016,Eastern Kentucky,6,15,77,0.484,-3.7,-3.86,80.5,79.1,73.0,39.5,37.3,40.3,27.0,34.2,20.3,106.1,109.8,,,,,,,,,,,,,73.2,20.3,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.4,0.4023,56.0,53.1
2016,Eastern Michigan,9,18,78,0.545,1.0,1.24,77.4,74.5,72.1,31.5,31.9,43.5,31.1,36.9,17.4,105.4,104.4,,,,,,,,,,,,,71.2,20.9,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.5265,48.8,50.6
2016,Eastern Washington,10,18,79,0.529,-0.9,-6.03,81.4,77.0,68.30000000000001,38.4,46.5,35.9,26.7,29.2,16.1,112.1,113.0,,,,,,,,,,,,,69.4,15.9,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6,0.4771,56.4,54.0
2016,Elon,7,16,80,0.5,-0.2,0.66,75.9,75.4,66.10000000000001,33.9,45.1,30.4,27.2,29.8,17.7,105.3,105.5,,,,,,,,,,,,,72.4,15.8,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.494,51.8,50.3
2016,Evansville,12,25,81,0.735,9.5,-0.39,74.3,65.3,72.39999999999999,35.9,25.2,46.9,24.5,25.0,18.2,106.9,97.4,,,,,,,,,,,,,69.6,18.4,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,0.7438,53.4,45.9
2016,Fairfield,12,19,82,0.576,-3.0,-3.14,76.4,77.1,73.7,35.4,41.5,32.6,24.8,34.1,17.6,103.5,106.5,,,,,,,,,,,,,72.4,18.9,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9,0.4175,51.3,49.6
2016,FDU,11,18,83,0.545,-10.9,-8.31,77.5,78.8,69.69999999999999,36.2,19.9,20.1,10.5,23.0,12.8,75.0,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida,9,21,84,0.583,16.7,9.19,74.4,68.9,64.8,31.9,37.0,39.5,32.9,29.5,16.0,109.3,92.6,,,,,,,,,,,,,69.9,18.6,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.8694,48.5,46.7
2016,Florida A&M,4,8,85,0.276,-23.9,-10.67,64.2,73.4,58.9,30.4,35.1,42.5,25.4,31.2,22.5,83.1,107.0,,,,,,,,,,,,,70.4,20.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.2,0.0522,44.8,50.3
2016,Florida Atlantic,5,8,86,0.242,-12.6,-1.72,66.3,74.1,73.1,34.1,36.9,32.3,23.1,32.9,17.6,94.5,107.1,,,,,,,,,,,,,68.4,16.6,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.1,0.1911,46.7,50.0
2016,Florida Gulf Coast,8,21,87,0.6,0.3,-3.82,77.2,70.7,64.4,34.2,24.7,37.3,31.7,27.5,17.2,102.6,102.3,,,,,,,,,,,,,67.9,15.9,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.507,51.5,47.7
2016,Florida International,7,13,88,0.406,-5.25,-4.81,71.2,70.1,66.4,36.3,15.6,20.2,10.2,27.1,12.9,69.8,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Florida State,8,20,89,0.588,12.8,8.16,78.0,74.0,69.5,34.1,31.6,37.8,32.8,28.3,18.0,111.4,98.6,,,,,,,,,,,,,72.7,18.9,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.8039,51.8,50.9
2016,Fordham,8,17,90,0.548,1.5,-0.09,71.2,68.6,68.10000000000001,34.6,40.3,33.6,30.4,26.9,20.4,101.7,100.2,,,,,,,,,,,,,67.5,22.4,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,0.5423,51.5,51.4
2016,Fresno State,13,25,91,0.714,5.5,2.24,75.1,70.7,69.39999999999999,34.4,30.3,37.7,30.0,29.7,15.1,105.7,100.2,,,,,,,,,,,,,69.8,21.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.6482,48.4,48.8
2016,Furman,11,19,92,0.543,-3.1,-4.2,71.1,66.7,69.5,31.9,42.1,43.3,32.1,28.8,20.5,102.6,105.7,,,,,,,,,,,,,65.9,19.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.9,0.4152,51.5,50.8
