season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct
2019,Arizona,8,17,11,0.531,7.7,6.32,70.9,68.9,71.89999999999999,33.6,37.6,33.3,28.4,25.9,16.7,104.5,96.8,,,,,,,,,,,,,68.0,20.3,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,0.7062,49.0,50.9
2019,Arizona State,12,23,12,0.676,10.9,6.04,77.6,73.4,68.0,33.6,35.5,43.8,31.7,26.9,18.7,108.5,97.6,,,,,,,,,,,,,71.7,19.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.7715,50.6,48.5
2019,Arkansas,8,18,13,0.529,12.0,8.78,75.3,72.3,66.8,34.5,37.5,38.4,28.3,34.8,18.3,108.6,96.6,,,,,,,,,,,,,71.8,22.5,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,0.7933,51.0,49.4
2019,Arkansas State,7,13,14,0.406,-6.6,-1.23,73.7,77.3,73.5,32.3,37.5,37.9,33.7,29.8,19.4,102.1,108.7,,,,,,,,,,,,,69.4,17.1,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.4,0.3293,47.2,51.6
2019,Arkansas-Pine Bluff,10,13,15,0.406,-14.43,-8.18,65.9,70.9,67.80000000000001,33.800000000000004,17.9,21.9,9.9,23.3,14.9,63.4,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Army,8,13,16,0.406,-6.2,-4.73,70.9,72.0,68.4,31.8,43.5,24.3,21.6,22.9,16.5,96.0,102.2,,,,,,,,,,,,,71.3,18.7,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,0.3264,49.6,53.3
2019,Auburn,11,30,17,0.75,25.1,10.92,79.7,68.8,71.1,38.3,49.5,31.0,31.7,33.2,17.0,120.8,95.7,,,,,,,,,,,,,69.2,24.8,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.9357,54.6,51.6
2019,Austin Peay,13,22,18,0.667,4.9,-4.41,82.2,73.1,70.6,37.5,34.1,34.7,32.3,30.0,16.6,109.6,104.7,,,,,,,,,,,,,70.3,20.8,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,0.6287,52.9,52.5
2019,Ball State,6,16,19,0.485,3.39,1.21,75.1,71.6,70.19999999999999,32.5,18.8,21.5,9.3,28.3,14.5,75.5,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Baylor,10,20,20,0.588,14.4,9.26,71.8,67.7,67.7,34.1,40.9,32.3,37.9,29.4,19.7,113.1,98.7,,,,,,,,,,,,,66.4,18.6,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.8281,51.2,49.1
2019,Belmont,16,27,21,0.818,12.7,-2.6,86.9,73.9,73.7,37.0,43.8,28.5,25.3,25.0,15.2,113.9,101.2,,,,,,,,,,,,,72.4,16.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.7954,57.6,48.7
2019,Bethune-Cookman,9,14,22,0.452,-11.4,-9.74,73.9,72.4,61.0,32.4,33.0,37.1,33.5,31.5,21.5,93.2,104.6,,,,,,,,,,,,,73.2,19.7,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,0.2109,48.3,47.8
2019,Binghamton,5,10,23,0.303,-16.4,-4.69,65.2,72.0,64.4,33.9,42.9,24.3,20.9,31.7,18.5,95.0,111.4,,,,,,,,,,,,,67.2,16.7,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.2,0.1384,49.5,52.3
2019,Boise State,7,13,24,0.394,5.2,1.08,71.6,68.6,72.3,35.2,40.0,31.8,23.5,24.4,17.3,107.6,102.4,,,,,,,,,,,,,66.7,18.5,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,0.6395,53.9,51.8
2019,Boston College,5,14,25,0.452,4.6,7.76,70.8,72.8,69.8,31.7,38.0,35.0,28.6,31.5,17.5,106.3,101.7,,,,,,,,,,,,,68.7,16.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,0.6245,48.5,48.4
2019,Boston University,7,15,26,0.455,-5.5,-5.39,72.3,72.3,68.4,34.2,33.1,24.8,28.6,25.1,18.8,103.3,108.8,,,,,,,,,,,,,67.9,18.2,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.8,0.3536,53.4,54.6
2019,Bowling Green,12,22,27,0.647,5.3,0.86,78.5,73.4,67.0,35.8,36.0,34.9,30.7,24.8,16.6,106.8,101.5,,,,,,,,,,,,,71.5,17.8,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,0.6427,50.5,50.8
2019,Bradley,9,20,28,0.571,-0.5,-0.9,66.5,65.3,69.19999999999999,37.0,35.3,36.3,26.7,26.7,18.8,100.4,100.9,,,,,,,,,,,,,66.4,18.4,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.4846,49.7,47.6
2019,Brigham Young,11,19,29,0.594,7.2,3.31,79.0,76.1,72.7,33.0,36.4,40.0,23.7,27.0,15.3,110.4,103.2,,,,,,,,,,,,,72.4,17.6,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,0.6856,52.8,50.7
2019,Brown,7,20,30,0.625,1.8,-3.29,73.6,68.9,71.5,33.8,40.8,36.7,24.5,27.5,20.3,98.7,96.9,,,,,,,,,,,,,72.4,20.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,0.5529,50.4,48.0
2019,Bryant,7,10,31,0.333,-16.4,-7.66,69.6,77.1,71.2,32.5,42.1,36.8,26.6,30.2,18.4,98.2,114.6,,,,,,,,,,,,,69.3,18.6,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.1,0.1436,49.0,54.9
2019,Bucknell,13,21,32,0.636,0.4,-2.93,76.8,73.3,74.9,35.1,45.9,33.9,25.8,27.6,17.3,104.3,103.9,,,,,,,,,,,,,72.0,16.6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,0.5117,53.0,49.2
2019,Buffalo,16,32,33,0.889,18.0,2.62,84.4,70.8,68.7,33.7,44.1,32.7,31.7,26.9,16.0,113.5,95.5,,,,,,,,,,,,,74.9,20.3,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.8788,53.4,47.3
2019,Butler,7,16,34,0.485,10.6,8.1,71.9,70.8,73.8,35.3,42.8,25.2,25.7,27.6,16.1,111.0,100.4,,,,,,,,,,,,,67.2,18.9,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,0.7587,52.1,52.7
2019,Cal Poly,2,6,35,0.207,-17.3,-3.54,66.6,75.3,64.8,32.0,40.3,25.8,26.1,31.4,17.0,96.5,113.8,,,,,,,,,,,,,67.3,15.6,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.4,0.1305,47.2,52.6
2019,Cal State Bakersfield,7,18,36,0.529,-4.7,-2.63,70.9,70.9,67.30000000000001,31.0,32.3,29.2,37.9,29.6,19.0,101.9,106.6,,,,,,,,,,,,,66.3,20.1,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,0.3727,46.6,51.3
2019,Cal State Fullerton,10,16,37,0.471,-4.5,-1.14,71.7,71.0,70.8,30.8,30.8,38.5,24.5,27.0,19.1,97.2,101.7,,,,,,,,,,,,,70.9,16.8,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,0.3724,49.1,48.3
2019,Cal State Northridge,7,13,38,0.382,-8.1,-3.39,76.5,79.4,63.8,36.1,30.8,31.8,28.4,32.5,16.7,103.8,111.9,,,,,,,,,,,,,72.1,17.1,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5,0.2961,51.5,51.6
2019,California,3,8,39,0.258,-4.9,5.42,68.4,77.0,72.3,35.0,34.1,34.8,23.3,31.4,16.5,103.6,108.5,,,,,,,,,,,,,67.8,20.5,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3,0.3698,48.6,56.9
2019,California Baptist,7,16,40,0.516,-3.89,-4.12,77.5,72.3,78.8,35.9,25.8,18.6,9.9,27.9,12.2,76.3,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Campbell,12,20,41,0.606,-2.6,-4.39,75.6,70.5,75.9,33.8,48.3,31.2,23.7,28.9,14.8,106.5,109.1,,,,,,,,,,,,,67.0,19.5,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,0.4301,52.8,54.6
2019,Canisius,11,15,42,0.469,-8.9,-4.85,70.3,74.2,69.19999999999999,32.4,43.1,31.4,27.0,31.9,18.6,100.9,109.8,,,,,,,,,,,,,69.2,20.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,0.2755,50.5,53.6
2019,Central Arkansas,8,14,43,0.424,-11.4,-4.81,72.2,75.7,73.0,35.3,42.4,34.2,24.5,30.9,19.7,98.7,110.1,,,,,,,,,,,,,71.8,18.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2,0.2211,49.1,51.9
2019,Central Connecticut State,5,11,44,0.355,-14.8,-6.71,71.1,76.4,78.2,32.8,33.9,34.1,29.6,29.9,19.8,96.5,111.3,,,,,,,,,,,,,70.6,18.1,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.1,0.1623,47.0,53.0
2019,Central Michigan,10,23,45,0.657,3.3,-0.34,82.7,76.9,67.10000000000001,36.9,37.8,40.0,31.0,33.1,16.2,108.9,105.6,,,,,,,,,,,,,72.4,18.7,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,0.5883,51.4,50.1
2019,Charleston Southern,9,18,46,0.529,-1.6,-4.19,75.7,69.7,67.7,34.5,42.7,27.0,29.1,27.7,18.0,99.8,101.4,,,,,,,,,,,,,70.4,21.1,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1,0.4546,49.8,50.9
2019,Charlotte,5,8,47,0.276,-12.6,-0.89,61.2,68.7,74.2,31.1,42.6,36.3,22.3,26.4,22.0,93.9,106.5,,,,,,,,,,,,,66.0,17.9,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.2,0.1901,48.1,51.3
2019,Chattanooga,7,12,48,0.375,-6.4,-0.76,70.9,74.2,68.30000000000001,36.3,43.4,24.2,24.6,28.4,19.1,101.2,107.6,,,,,,,,,,,,,67.8,15.4,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.5,0.3292,51.5,52.9
2019,Chicago State,0,3,49,0.094,-28.2,0.67,61.6,84.7,67.60000000000001,30.7,27.0,33.1,22.1,33.9,22.5,88.8,117.0,,,,,,,,,,,,,71.7,16.7,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.6,0.0405,44.2,57.8
2019,Cincinnati,14,28,50,0.8,18.0,5.5,71.7,62.7,70.39999999999999,34.5,33.3,37.6,37.4,29.3,16.0,112.1,94.1,,,,,,,,,,,,,64.9,20.9,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,0.8825,49.0,48.6
2019,Clemson,9,20,51,0.588,16.1,8.99,68.8,63.9,73.2,32.8,35.6,33.5,27.8,24.5,19.7,107.3,91.2,,,,,,,,,,,,,67.4,19.8,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.8659,50.7,47.6
2019,Cleveland State,5,10,52,0.323,-9.4,-1.52,74.2,78.6,68.2,36.5,44.4,31.7,26.3,33.0,18.5,100.7,110.1,,,,,,,,,,,,,70.8,16.8,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,0.2627,51.5,51.6
2019,Coastal Carolina,9,17,53,0.5,2.4,-1.94,77.7,74.1,71.89999999999999,37.0,38.7,39.4,32.7,28.6,19.6,106.2,103.8,,,,,,,,,,,,,70.8,18.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,0.5662,51.8,51.0
2019,Colgate,13,24,54,0.686,3.2,-3.83,75.7,70.2,74.2,39.5,41.4,28.4,30.2,27.1,19.3,108.6,105.4,,,,,,,,,,,,,68.0,17.8,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,0.5859,55.9,50.7
2019,College of Charleston,12,24,55,0.727,2.36,-2.95,74.3,68.6,76.4,34.0,20.2,18.6,7.9,24.2,10.5,73.4,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Colorado,10,23,56,0.639,9.1,3.6,73.6,67.5,75.3,32.3,34.9,37.2,30.7,23.6,19.1,105.4,96.3,,,,,,,,,,,,,69.3,17.4,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,0.7381,51.0,48.4
2019,Colorado State,7,12,57,0.375,-1.8,1.41,74.8,75.2,69.39999999999999,35.2,39.4,31.9,23.9,27.1,17.0,106.7,108.5,,,,,,,,,,,,,68.3,16.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.7,0.4522,54.4,53.1
2019,Columbia,5,10,58,0.357,-4.3,-2.14,73.5,73.3,70.6,35.4,36.7,22.4,24.3,27.2,18.0,101.3,105.6,,,,,,,,,,,,,69.0,18.9,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,0.3822,51.5,52.1
2019,Connecticut,6,16,59,0.485,7.5,4.32,73.8,71.3,68.0,34.4,37.4,32.7,32.3,30.2,18.5,108.1,100.6,,,,,,,,,,,,,70.3,20.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,0.6961,51.0,49.6
2019,Coppin State,7,8,60,0.242,-21.2,-7.11,64.2,76.0,66.5,28.6,46.0,37.7,26.0,28.9,23.3,87.7,108.9,,,,,,,,,,,,,71.7,16.7,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,0.0761,45.5,50.2
2019,Cornell,7,15,61,0.484,-5.1,-2.02,69.3,71.3,72.2,32.9,42.3,33.9,18.8,28.8,18.9,98.6,103.7,,,,,,,,,,,,,69.4,17.4,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.3592,51.1,50.5
2019,Creighton,9,20,62,0.571,13.5,8.59,77.9,73.2,67.9,37.9,46.7,29.0,24.7,26.8,18.6,112.2,98.7,,,,,,,,,,,,,69.9,19.1,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,0.813,56.2,52.8
2019,Dartmouth,2,11,63,0.367,-3.2,-3.0,72.0,70.5,72.0,35.8,39.9,24.8,23.9,24.8,17.6,103.6,106.8,,,,,,,,,,,,,67.5,16.0,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.7,0.4139,51.8,53.0
2019,Davidson,14,24,64,0.706,7.6,1.96,70.9,65.6,74.9,35.6,46.4,28.3,23.3,24.8,16.7,106.9,99.3,,,,,,,,,,,,,66.2,16.7,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.6987,53.1,48.3
2019,Dayton,13,21,65,0.636,11.9,2.91,72.9,66.2,69.0,33.2,34.5,32.1,26.9,27.4,18.8,111.0,99.1,,,,,,,,,,,,,66.1,16.8,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,0.7872,56.1,47.9
2019,Delaware,8,17,66,0.515,-8.2,-4.82,71.3,72.1,72.7,37.8,41.1,31.2,24.2,28.8,17.2,104.0,112.2,,,,,,,,,,,,,64.9,14.9,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,0.2941,53.3,52.8
2019,Delaware State,2,6,67,0.194,-27.6,-10.13,63.1,76.5,67.9,29.0,40.0,25.5,27.8,31.6,19.0,84.8,112.4,,,,,,,,,,,,,71.6,18.9,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.5,0.0376,40.0,52.4
2019,Denver,3,8,68,0.267,-12.8,-2.97,69.5,77.3,75.9,36.2,36.3,26.2,26.4,22.9,19.7,98.7,111.5,,,,,,,,,,,,,68.7,15.7,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,0.1981,50.2,56.5
2019,DePaul,7,19,69,0.528,5.9,4.05,78.4,76.4,72.7,34.8,32.8,35.1,32.7,24.7,19.1,110.9,105.0,,,,,,,,,,,,,70.7,17.4,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,0.6508,53.1,53.0
2019,Detroit Mercy,8,11,70,0.355,-5.6,-0.36,73.5,79.5,71.8,35.6,44.0,31.0,29.3,36.4,16.3,105.4,111.0,,,,,,,,,,,,,70.2,19.8,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,0.3565,49.7,54.4
2019,Drake,12,24,71,0.706,5.5,-0.66,75.4,70.2,75.7,35.7,39.6,32.6,24.3,26.0,19.1,106.7,101.2,,,,,,,,,,,,,70.4,16.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.6464,53.3,48.7
2019,Drexel,7,13,72,0.406,-9.2,-2.93,75.8,77.3,75.3,34.7,34.9,30.6,29.2,26.3,16.6,103.8,113.0,,,,,,,,,,,,,70.9,14.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3,0.2735,51.3,55.6
2019,Duke,14,32,73,0.842,30.3,11.98,82.7,67.8,68.60000000000001,30.8,37.3,33.2,35.6,29.5,17.5,119.3,89.0,,,,,,,,,,,,,73.6,19.4,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,0.9668,53.6,45.0
2019,Duquesne,10,19,74,0.594,-0.3,-0.63,73.5,72.3,69.39999999999999,32.2,44.4,35.0,31.9,35.1,19.8,103.4,103.7,,,,,,,,,,,,,71.1,21.6,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,0.4942,49.9,49.9
2019,East Carolina,3,10,75,0.323,-6.2,1.31,67.4,74.2,68.2,28.4,30.4,35.6,28.2,31.0,19.0,97.9,104.1,,,,,,,,,,,,,69.8,19.5,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,0.3314,46.1,51.0
2019,East Tennessee State,13,24,76,0.706,6.9,-1.79,79.6,69.7,67.0,35.9,37.2,30.0,37.0,23.9,20.0,107.8,100.9,,,,,,,,,,,,,68.4,20.5,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,0.6821,54.6,52.6
2019,Eastern Illinois,7,14,77,0.438,-11.1,-5.01,71.8,76.8,68.8,36.2,38.7,28.7,29.2,30.5,18.8,99.3,110.4,,,,,,,,,,,,,68.2,18.4,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,0.2281,49.6,53.6
2019,Eastern Kentucky,6,13,78,0.419,-6.0,-2.47,82.6,83.1,71.2,32.0,39.2,32.6,27.3,31.1,18.2,98.9,104.9,,,,,,,,,,,,,78.5,21.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.1,0.3365,47.8,53.2
2019,Eastern Michigan,9,15,79,0.469,-0.7,4.43,68.8,69.2,62.9,29.9,34.9,33.9,34.3,34.9,20.8,101.5,102.2,,,,,,,,,,,,,64.3,20.1,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.9,0.4806,48.5,50.8
2019,Eastern Washington,12,16,80,0.471,-7.4,-4.17,72.4,74.3,72.89999999999999,34.8,43.4,27.0,24.6,23.6,17.1,99.5,106.9,,,,,,,,,,,,,68.7,16.6,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,0.3032,50.3,52.5
2019,Elon,7,11,81,0.344,-11.5,-3.56,70.8,76.4,69.3,34.6,50.0,24.3,22.4,28.3,18.4,98.7,110.2,,,,,,,,,,,,,69.6,15.2,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,0.2196,52.0,53.6
2019,Evansville,5,11,82,0.344,-6.2,0.13,69.8,72.4,72.1,34.2,43.8,37.5,18.9,26.2,18.5,98.2,104.4,,,,,,,,,,,,,70.9,17.1,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3,0.3309,49.4,50.0
2019,Fairfield,6,9,83,0.29,-8.7,-7.14,66.8,69.9,69.3,35.0,42.2,23.9,26.1,28.9,20.7,97.0,105.7,,,,,,,,,,,,,69.4,21.4,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.6,0.2696,50.7,52.6
2019,FDU,12,21,84,0.6,-6.09,-7.24,74.9,71.9,72.5,40.0,19.2,20.1,9.2,23.8,13.6,72.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Florida,9,20,85,0.556,18.5,11.22,67.8,63.6,72.1,33.4,43.3,29.9,30.6,32.2,17.9,109.8,91.3,,,,,,,,,,,,,64.1,22.4,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8926,49.8,48.1
2019,Florida A&M,9,12,86,0.387,-13.0,-8.09,62.2,66.4,61.4,36.4,29.4,31.1,27.9,32.4,24.6,89.0,102.0,,,,,,,,,,,,,66.3,21.7,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.9,0.172,49.1,48.5
2019,Florida Atlantic,8,17,87,0.515,-0.2,-1.76,70.4,68.0,75.1,32.6,45.5,28.6,29.0,25.4,20.7,98.9,99.1,,,,,,,,,,,,,68.8,18.1,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,0.4948,47.9,48.2
2019,Florida Gulf Coast,9,14,88,0.438,-5.3,-1.48,71.2,73.8,66.8,36.9,40.5,31.9,25.6,30.8,21.2,100.0,105.3,,,,,,,,,,,,,69.8,19.2,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,0.357,52.6,52.1
2019,Florida International,10,20,89,0.588,-4.55,-1.45,82.3,80.4,64.0,30.2,27.1,25.1,10.8,25.0,14.0,81.9,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Florida State,13,29,90,0.784,19.6,10.26,74.9,67.2,74.4,33.2,37.7,35.8,32.8,27.0,18.9,111.4,91.8,,,,,,,,,,,,,70.0,20.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,0.9028,50.5,47.2
2019,Fordham,3,12,91,0.375,-6.0,-2.4,65.9,66.9,68.0,33.0,43.5,24.5,25.1,28.0,16.4,96.8,102.8,,,,,,,,,,,,,66.4,19.1,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6,0.3333,46.8,49.5
2019,Fresno State,13,23,92,0.719,8.6,0.67,76.5,67.6,72.0,38.2,47.9,30.2,27.4,25.4,18.2,107.2,98.6,,,,,,,,,,,,,69.0,19.5,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,0.7244,54.5,48.5
