season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct
2024,Howard,9.0,18,17,0.514,-8.7,-8.02,74.9,74.3,75.1,37.2,39.0,42.1,33.3,30.3,21.2,104.7,113.4,,,,,,,,,,,,,68.7,16.6,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,0.2847,51.7,51.1
2024,Idaho,5.0,11,21,0.344,-12.0,-4.69,67.8,71.2,73.3,33.5,41.0,26.7,22.7,28.6,17.5,99.0,111.0,,,,,,,,,,,,,65.8,16.6,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.8,0.2121,50.2,53.5
2024,Idaho State,7.0,14,20,0.412,-7.5,-5.11,70.5,70.1,68.60000000000001,32.2,35.0,33.5,30.3,26.8,16.7,102.4,109.9,,,,,,,,,,,,,64.8,18.2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.6,0.3063,51.1,54.5
2024,Illinois,14.0,29,9,0.763,24.3,9.54,83.4,73.3,73.6,34.9,38.6,37.1,35.6,26.3,15.0,124.6,100.3,,,,,,,,,,,,,70.6,12.3,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.9238,53.6,48.0
2024,Illinois State,9.0,15,17,0.469,-3.3,0.43,66.5,67.7,71.1,28.8,37.5,36.1,28.9,26.0,17.1,101.2,104.5,,,,,,,,,,,,,64.7,16.4,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.1,0.4103,47.7,50.9
2024,Illinois-Chicago,4.0,12,21,0.364,-1.61,1.3,70.3,71.5,68.8,36.3,23.9,15.2,8.2,25.4,12.4,70.7,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Incarnate Word,3.0,8,23,0.258,-18.5,-7.92,72.3,78.6,72.7,32.0,39.7,37.1,30.0,30.0,21.7,96.1,114.6,,,,,,,,,,,,,70.8,15.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.5,0.1168,48.2,51.8
2024,Indiana,10.0,19,14,0.576,9.5,9.74,72.3,74.3,66.4,32.4,27.8,37.7,26.9,29.7,17.5,109.7,100.2,,,,,,,,,,,,,69.4,14.9,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,0.7392,52.1,49.0
2024,Indiana State,17.0,32,7,0.821,16.9,2.26,84.8,73.2,79.60000000000001,38.2,49.3,33.7,23.5,23.6,16.3,118.8,101.9,,,,,,,,,,,,,71.5,15.7,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.8535,59.7,49.5
2024,Iona,10.0,16,17,0.485,-4.9,-5.95,71.3,70.6,65.2,35.3,38.7,28.5,28.3,30.8,14.9,102.6,107.5,,,,,,,,,,,,,67.9,22.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.7,0.3701,50.0,52.8
2024,Iowa,10.0,19,15,0.559,14.7,9.26,83.1,79.4,77.4,35.1,29.9,33.1,27.4,30.3,13.2,118.9,104.2,,,,,,,,,,,,,72.8,16.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.8203,52.9,52.2
2024,Iowa State,13.0,29,8,0.784,22.3,8.51,75.3,61.5,70.19999999999999,35.8,18.6,20.7,10.6,23.3,10.5,77.9,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,IU Indy,2.0,6,26,0.188,-24.2,-4.62,65.9,79.8,73.6,24.7,24.3,33.2,30.0,35.5,21.3,92.7,116.9,,,,,,,,,,,,,68.3,18.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.6,0.065,46.5,58.2
2024,Jackson State,11.0,15,17,0.469,-10.7,-7.15,71.2,75.6,70.39999999999999,32.5,33.8,34.7,34.9,32.0,19.0,100.1,110.8,,,,,,,,,,,,,69.7,19.0,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6,0.2379,47.0,52.6
2024,Jacksonville,5.0,16,17,0.485,-11.1,-4.87,71.8,72.4,70.5,33.8,33.1,36.3,34.6,30.7,19.2,98.9,110.0,,,,,,,,,,,,,66.7,17.4,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1,0.227,48.7,52.3
2024,Jacksonville State,6.0,14,18,0.438,-3.1,-3.14,70.0,66.4,70.19999999999999,32.2,28.3,37.2,33.8,25.3,20.3,100.9,104.0,,,,,,,,,,,,,65.5,18.2,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,0.4124,48.2,50.5
2024,James Madison,15.0,32,4,0.889,10.9,-3.75,83.2,69.6,70.3,36.0,37.8,34.9,31.8,27.7,14.9,111.4,100.5,,,,,,,,,,,,,70.7,19.7,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.7665,53.9,47.2
2024,Kansas,10.0,23,11,0.676,20.1,11.32,75.6,69.9,72.1,33.6,29.8,32.5,25.7,26.5,16.5,114.2,94.1,,,,,,,,,,,,,69.9,16.5,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.903,53.5,48.3
2024,Kansas City,10.0,16,16,0.5,-5.32,-4.5,71.9,69.3,71.3,33.2,25.3,17.8,11.5,24.8,12.0,70.6,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Kansas State,8.0,19,15,0.559,11.0,9.97,72.2,71.1,72.0,31.8,41.2,38.3,32.4,30.5,21.2,107.5,96.5,,,,,,,,,,,,,68.4,16.0,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,0.7755,50.2,46.8
2024,Kennesaw State,6.0,15,16,0.484,-8.4,-5.84,82.8,80.8,67.4,32.9,42.5,35.4,30.0,30.5,16.0,104.0,112.4,,,,,,,,,,,,,75.0,17.6,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.6,0.2914,51.5,53.1
2024,Kent State,8.0,17,17,0.5,-0.76,-2.54,74.8,71.3,74.6,35.8,23.2,19.0,11.1,23.6,11.9,74.0,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Kentucky,13.0,23,10,0.697,19.9,7.46,89.0,79.7,77.2,40.9,37.5,30.4,28.9,30.3,14.2,122.1,102.2,,,,,,,,,,,,,73.4,15.9,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.8854,57.2,49.6
2024,La Salle,6.0,16,17,0.485,-1.7,0.85,72.7,73.1,72.3,34.5,39.8,24.8,27.0,30.8,14.2,105.8,107.5,,,,,,,,,,,,,67.6,15.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8,0.4533,49.2,50.7
2024,Lafayette,10.0,11,21,0.344,-13.0,-6.01,62.8,67.3,67.4,31.2,40.0,23.9,24.2,29.1,17.5,92.8,105.8,,,,,,,,,,,,,66.2,17.4,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,0.1823,46.9,48.5
2024,Lamar,12.0,19,14,0.576,-6.6,-8.28,77.8,72.9,73.0,34.8,35.3,33.2,33.1,31.9,18.0,102.5,109.1,,,,,,,,,,,,,69.2,19.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,0.3277,50.9,49.2
2024,Le Moyne,9.0,15,17,0.469,-12.3,-9.55,72.4,70.2,76.1,34.1,47.5,25.3,23.1,29.9,16.6,98.9,111.2,,,,,,,,,,,,,68.3,17.8,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.8,0.2058,50.1,50.6
2024,Lehigh,9.0,14,18,0.438,-8.2,-6.6,72.7,71.0,73.5,32.2,37.6,33.0,22.0,23.5,16.9,98.6,106.8,,,,,,,,,,,,,71.0,17.9,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5,0.2848,49.5,51.7
2024,Liberty,7.0,18,14,0.563,3.2,-1.56,73.8,65.5,66.10000000000001,35.7,46.8,26.7,24.5,25.5,16.2,109.0,105.8,,,,,,,,,,,,,65.4,17.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.5839,54.3,50.8
2024,Lindenwood,3.0,9,22,0.29,-21.3,-7.23,65.1,73.1,73.2,29.0,30.7,38.3,23.6,28.7,17.9,91.7,113.0,,,,,,,,,,,,,68.4,17.7,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.2,0.0831,43.3,53.9
2024,Lipscomb,11.0,20,12,0.625,-3.9,-5.04,82.1,76.5,76.7,38.1,39.8,27.5,23.2,29.3,14.2,109.0,112.9,,,,,,,,,,,,,70.1,16.1,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.4,0.3992,56.2,53.5
2024,Little Rock,14.0,21,13,0.618,-2.8,-8.24,77.3,72.5,74.8,34.5,31.1,32.8,31.9,30.0,17.5,105.7,108.5,,,,,,,,,,,,,69.9,17.8,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6,0.4255,52.6,48.2
2024,Long Beach State,10.0,21,15,0.583,-2.6,-1.19,77.4,76.0,70.89999999999999,30.9,28.1,37.8,33.2,29.4,17.1,104.9,107.5,,,,,,,,,,,,,72.4,18.3,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.4308,48.5,51.1
2024,Long Island University,6.0,7,22,0.241,-17.86,-7.58,66.5,76.8,67.7,31.0,17.4,18.3,9.4,25.6,14.6,64.2,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Longwood,6.0,21,14,0.6,-1.3,-4.76,74.7,68.5,68.7,34.0,28.4,39.5,36.3,25.9,18.3,103.4,104.7,,,,,,,,,,,,,67.7,19.4,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,0.4646,49.1,51.9
2024,Louisiana,10.0,19,14,0.576,2.2,-2.67,75.9,71.7,72.89999999999999,32.6,36.2,28.6,30.8,32.9,16.8,105.5,103.3,,,,,,,,,,,,,69.5,20.6,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7,0.5623,50.7,49.9
2024,Louisiana State,9.0,17,16,0.515,9.4,6.75,76.4,75.0,72.3,35.7,37.6,38.3,30.7,31.4,18.6,110.1,100.7,,,,,,,,,,,,,70.8,18.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,0.7355,52.3,49.7
2024,Louisiana Tech,12.0,22,10,0.688,9.1,-1.69,74.8,64.5,70.1,35.7,34.6,42.0,33.8,28.0,18.8,107.9,98.8,,,,,,,,,,,,,66.6,17.6,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,0.7321,50.6,45.6
2024,Louisiana-Monroe,6.0,11,19,0.367,-10.6,-2.44,69.9,74.4,66.5,28.5,28.7,38.4,34.1,29.0,18.2,99.5,110.1,,,,,,,,,,,,,68.0,17.2,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5,0.2392,44.8,52.6
2024,Louisville,3.0,8,24,0.25,-2.1,7.51,72.0,79.1,74.6,30.6,31.2,38.8,28.1,27.5,18.1,104.8,106.9,,,,,,,,,,,,,70.5,16.2,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,0.4421,48.4,54.6
2024,Loyola,15.0,23,10,0.697,-18.3,2.42,73.1,67.5,68.0,32.7,38.7,30.0,29.2,26.4,20.4,93.7,112.0,,,,,,,,,,,,,66.7,15.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.9,0.1146,47.2,53.3
2024,Loyola,5.0,7,25,0.219,-18.3,-6.94,64.0,71.9,64.4,32.7,38.7,30.0,29.2,26.4,20.4,93.7,112.0,,,,,,,,,,,,,66.7,15.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.9,0.1146,47.2,53.3
2024,Loyola Marymount,5.0,12,19,0.387,-0.8,0.31,72.4,71.4,73.0,36.8,39.9,28.8,29.4,27.1,16.3,107.8,108.6,,,,,,,,,,,,,65.8,12.4,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.8,0.4783,51.6,50.4
2024,Maine,7.0,15,17,0.469,-5.9,-4.87,67.6,67.5,71.89999999999999,29.7,32.2,30.0,23.0,27.8,16.7,96.2,102.1,,,,,,,,,,,,,66.5,19.2,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,0.333,47.8,49.9
2024,Manhattan,4.0,7,23,0.233,-16.8,-4.86,66.2,75.8,72.2,31.3,38.7,22.1,24.8,30.1,19.2,94.7,111.5,,,,,,,,,,,,,69.3,16.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.4,0.1323,47.2,53.1
2024,Marist,12.0,18,13,0.581,-3.9,-8.09,64.6,62.2,69.69999999999999,35.6,36.4,29.8,23.1,26.8,18.4,96.5,100.4,,,,,,,,,,,,,65.5,20.4,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.1,0.3868,50.8,47.1
2024,Marquette,14.0,27,10,0.73,23.6,11.02,78.1,69.8,70.3,35.2,41.1,25.5,25.7,30.8,14.3,118.0,94.4,,,,,,,,,,,,,69.9,21.1,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,0.9284,55.0,49.8
2024,Marshall,7.0,13,20,0.394,-5.5,-1.39,73.8,76.7,71.1,31.0,41.3,28.8,29.8,27.9,16.5,100.1,105.6,,,,,,,,,,,,,71.5,16.2,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.1,0.3512,46.8,51.4
2024,Maryland,7.0,16,17,0.485,10.7,7.44,69.0,65.9,72.0,28.9,37.5,40.8,31.7,29.1,17.5,105.4,94.7,,,,,,,,,,,,,66.4,18.8,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,0.7746,46.7,46.7
2024,Maryland-Baltimore County,6.0,11,21,0.344,-8.67,-5.93,78.7,80.7,69.8,35.7,22.3,15.8,9.5,27.3,13.1,76.9,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Maryland-Eastern Shore,4.0,9,20,0.31,-17.33,-6.33,65.2,70.6,71.5,29.5,19.7,18.6,10.9,24.1,13.8,63.3,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Massachusetts,11.0,20,11,0.645,8.7,0.88,77.5,70.7,69.89999999999999,31.3,35.1,35.8,36.5,30.1,16.0,111.2,102.5,,,,,,,,,,,,,69.3,18.9,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8,0.7191,50.6,48.5
2024,Massachusetts-Lowell,11.0,22,10,0.688,-1.28,-6.07,80.0,70.7,73.6,32.9,17.7,23.3,11.5,29.3,13.3,78.2,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,McNeese State,17.0,30,4,0.882,9.3,-6.81,80.0,62.2,69.3,38.7,33.5,40.1,31.9,30.6,14.0,111.2,101.9,,,,,,,,,,,,,66.4,22.9,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.7309,54.2,48.3
2024,Memphis,11.0,22,10,0.688,9.3,4.25,80.5,75.8,72.5,35.0,38.9,36.3,33.4,33.6,18.0,111.6,102.3,,,,,,,,,,,,,72.6,19.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,0.732,52.8,50.0
2024,Mercer,8.0,16,17,0.485,-4.2,-2.55,71.2,71.8,66.9,35.4,30.1,27.6,30.6,31.1,16.6,103.1,107.3,,,,,,,,,,,,,66.9,17.9,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6,0.3873,50.1,51.2
