season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct
2023,Army,10.0,17,16,0.515,-5.2,-7.58,73.1,70.4,68.4,34.9,37.9,31.3,25.4,24.2,19.1,102.3,107.5,,,,,,,,,,,,,69.3,15.6,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.5,0.3625,53.8,51.4
2023,Auburn,10.0,21,17,0.618,18.0,9.29,72.8,67.7,69.6,31.5,35.2,36.3,32.8,32.4,17.7,111.5,93.5,,,,,,,,,,,,,68.4,18.9,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.8832,49.5,45.7
2023,Austin Peay,3.0,9,18,0.29,-13.6,-2.6,66.7,72.3,72.5,31.2,38.5,26.1,26.0,31.9,17.4,95.6,109.2,,,,,,,,,,,,,65.6,19.5,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.0,0.1779,46.3,54.7
2023,Ball State,11.0,20,19,0.625,-1.2,-3.5,76.4,71.6,68.89999999999999,36.9,20.3,23.7,10.5,25.3,12.2,75.4,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Baylor,11.0,23,20,0.676,21.1,10.54,77.0,70.3,74.4,36.8,44.9,36.8,34.4,30.9,17.9,120.6,99.5,,,,,,,,,,,,,67.7,19.9,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,0.901,53.2,51.6
2023,Bellarmine,9.0,15,21,0.455,-6.8,-1.35,66.3,67.2,75.5,32.6,43.2,25.4,20.6,28.1,18.2,101.1,107.9,,,,,,,,,,,,,62.7,17.7,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2,0.3204,51.7,54.7
2023,Belmont,14.0,21,22,0.656,3.7,-1.93,76.5,71.8,72.6,38.9,41.5,24.3,25.4,30.0,16.8,109.0,105.3,,,,,,,,,,,,,69.1,17.7,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,0.5997,55.3,51.1
2023,Bethune-Cookman,8.0,12,23,0.375,-18.7,-7.82,67.9,75.0,69.8,35.8,33.0,32.1,26.9,34.7,18.3,95.2,113.9,,,,,,,,,,,,,69.5,19.3,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,0.113,46.6,52.7
2023,Binghamton,8.0,13,24,0.419,-12.0,-5.51,68.8,71.5,71.3,32.4,30.1,28.2,28.7,27.3,19.4,97.3,109.3,,,,,,,,,,,,,66.7,15.1,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3,0.2096,49.5,50.5
2023,Boise State,13.0,24,25,0.706,15.0,6.21,72.1,64.6,73.3,35.6,37.8,30.3,27.2,24.0,16.6,108.7,93.7,,,,,,,,,,,,,67.1,17.5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.8467,51.6,47.5
2023,Boston College,9.0,16,26,0.485,0.2,4.73,66.6,70.2,72.5,31.9,31.5,27.3,27.6,28.3,18.3,101.2,101.0,,,,,,,,,,,,,67.3,18.3,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.6,0.5045,48.7,51.5
2023,Boston University,8.0,15,27,0.469,-10.1,-6.52,67.1,67.2,73.9,32.4,38.7,29.0,28.7,24.6,17.8,95.9,106.0,,,,,,,,,,,,,66.2,18.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.4,0.2388,47.0,50.5
2023,Bowling Green,5.0,11,28,0.355,-8.8,-3.81,76.0,78.5,72.5,33.8,35.5,32.5,29.8,28.0,17.5,102.0,110.8,,,,,,,,,,,,,70.3,16.3,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,0.2782,50.5,54.1
2023,Bradley,16.0,25,29,0.714,8.4,-0.67,70.7,62.7,66.5,35.1,39.3,26.8,29.2,23.8,17.9,104.9,96.5,,,,,,,,,,,,,66.0,18.9,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,0.7217,52.7,46.7
2023,Brigham Young,7.0,19,30,0.559,9.7,5.4,75.5,69.9,71.7,32.7,39.5,32.5,31.8,24.1,20.2,106.4,96.7,,,,,,,,,,,,,70.4,18.5,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,0.75,51.5,49.5
2023,Brown,7.0,14,31,0.519,0.6,-2.69,69.6,69.3,64.2,34.7,39.9,29.8,23.4,23.7,19.0,99.0,98.4,,,,,,,,,,,,,70.1,19.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,0.516,50.7,51.2
2023,Bryant,8.0,17,32,0.567,-3.2,-4.52,79.4,73.1,73.4,33.3,39.1,32.9,29.0,25.2,18.7,102.9,106.1,,,,,,,,,,,,,72.8,15.8,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.9,0.4128,52.0,50.0
2023,Bucknell,5.0,12,33,0.375,-10.1,-6.96,67.5,68.5,71.7,34.5,37.0,26.9,25.4,25.0,20.2,97.9,108.0,,,,,,,,,,,,,67.5,15.4,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.2,0.2446,51.3,51.2
2023,Buffalo,9.0,15,34,0.469,-1.2,0.67,77.5,77.7,70.39999999999999,31.2,34.0,32.1,32.2,29.1,19.2,102.6,103.8,,,,,,,,,,,,,73.0,18.3,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,0.4687,49.5,52.5
2023,Butler,6.0,14,35,0.438,4.9,8.54,65.2,67.9,73.9,32.7,35.8,25.9,20.0,30.3,17.6,100.8,95.9,,,,,,,,,,,,,66.4,18.6,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,0.6391,49.5,50.1
2023,Cal Poly,1.0,8,36,0.242,-10.2,-0.54,60.8,65.9,74.4,29.3,35.9,31.0,24.5,24.5,20.9,92.5,102.7,,,,,,,,,,,,,64.7,18.6,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.5,0.2311,45.8,50.4
2023,Cal State Bakersfield,6.0,11,37,0.333,-10.0,-1.47,60.5,64.7,76.0,31.5,24.6,29.4,27.2,28.4,19.8,93.3,103.3,,,,,,,,,,,,,63.7,20.5,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.9,0.2371,44.6,51.1
2023,Cal State Fullerton,12.0,20,38,0.606,4.1,-0.27,69.2,65.1,69.3,36.2,37.5,38.7,25.9,29.4,17.4,102.7,98.6,,,,,,,,,,,,,65.5,20.5,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,0.6151,49.4,48.6
2023,Cal State Northridge,4.0,7,39,0.219,-13.8,-1.74,63.4,68.6,74.2,31.2,32.9,36.6,27.3,30.5,19.6,93.9,107.7,,,,,,,,,,,,,65.9,18.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.2,0.1726,44.1,50.4
2023,California,2.0,3,40,0.094,-7.2,8.43,58.3,70.1,72.3,29.8,30.9,31.5,25.3,30.4,20.1,95.9,103.1,,,,,,,,,,,,,64.1,16.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7,0.3045,43.7,51.6
2023,California Baptist,7.0,17,41,0.515,0.21,-0.69,69.4,65.3,66.4,33.0,25.4,17.9,11.0,26.2,11.5,69.2,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Campbell,8.0,16,42,0.471,-4.9,-4.89,69.8,68.5,70.3,32.9,38.6,38.0,24.4,27.8,18.1,103.0,107.9,,,,,,,,,,,,,65.0,18.4,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3,0.37,52.7,52.5
2023,Canisius,8.0,10,43,0.333,-7.1,-3.46,70.4,72.3,73.2,33.6,40.1,24.9,28.4,29.9,17.5,99.9,107.0,,,,,,,,,,,,,68.4,18.7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0,0.312,48.6,52.8
2023,Central Arkansas,4.0,9,44,0.29,-14.1,-3.15,72.9,81.5,74.9,31.6,41.3,24.3,27.9,30.5,18.1,97.2,111.3,,,,,,,,,,,,,73.0,16.7,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.9,0.1733,47.1,54.7
2023,Central Connecticut State,7.0,10,45,0.313,-16.6,-9.49,66.0,70.2,70.89999999999999,32.7,35.7,23.3,28.5,28.2,17.9,95.7,112.3,,,,,,,,,,,,,65.1,16.4,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.5,0.1372,48.1,51.3
2023,Central Michigan,5.0,10,46,0.323,-15.0,-2.62,65.7,73.0,69.0,30.0,38.1,36.9,30.5,32.5,22.9,91.7,106.7,,,,,,,,,,,,,68.1,19.2,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,0.149,46.5,51.9
2023,Charleston Southern,5.0,10,47,0.323,-10.9,-4.47,72.6,74.4,72.7,34.1,39.3,27.4,32.2,31.0,18.1,104.1,115.0,,,,,,,,,,,,,66.3,16.7,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.1,0.2416,50.3,54.3
2023,Charlotte,9.0,22,48,0.611,6.3,-0.46,66.9,62.6,75.1,37.7,41.3,24.9,22.3,24.4,17.0,107.0,100.7,,,,,,,,,,,,,61.2,17.8,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,0.6683,55.1,50.2
2023,Chattanooga,7.0,18,49,0.514,0.2,-3.34,77.2,72.1,71.39999999999999,37.3,52.0,32.0,27.3,26.7,17.5,107.2,107.0,,,,,,,,,,,,,68.9,15.3,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3,0.5058,54.0,50.9
2023,Chicago State,,11,50,0.355,-11.7,-3.51,70.3,73.0,72.8,32.9,41.8,31.9,33.5,33.2,21.3,100.1,111.8,,,,,,,,,,,,,65.6,16.7,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9,0.2203,48.8,53.3
2023,Cincinnati,11.0,23,51,0.639,14.0,4.97,77.1,69.3,70.6,34.9,39.2,25.7,30.8,27.4,15.2,110.6,96.6,,,,,,,,,,,,,69.3,16.9,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,0.8262,51.3,47.7
2023,Clemson,14.0,23,52,0.676,12.6,3.71,74.7,67.9,78.5,36.4,40.3,30.5,23.4,24.3,16.1,109.6,97.0,,,,,,,,,,,,,68.8,16.4,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,0.8029,54.1,47.3
2023,Cleveland State,14.0,21,53,0.6,0.0,-5.05,71.8,68.7,68.10000000000001,30.6,26.5,29.7,34.9,35.5,17.2,103.2,103.2,,,,,,,,,,,,,66.3,20.4,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,0.4992,49.4,48.4
2023,Coastal Carolina,5.0,11,54,0.355,-10.1,-1.75,73.3,74.0,78.4,30.6,37.9,28.9,30.3,30.7,17.8,102.5,112.6,,,,,,,,,,,,,68.8,15.5,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.8,0.2543,47.5,53.1
2023,Colgate,17.0,26,55,0.743,5.7,-5.86,78.1,69.3,66.10000000000001,40.5,34.5,27.3,25.0,24.5,15.0,111.7,106.0,,,,,,,,,,,,,68.3,17.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,0.6461,58.2,52.2
2023,College of Charleston,16.0,31,56,0.886,8.4,-4.02,80.1,67.2,74.4,33.1,30.0,20.7,13.5,26.8,11.9,78.9,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Colorado,8.0,18,57,0.514,11.7,8.39,69.9,67.1,69.5,32.2,34.6,29.9,30.8,25.1,19.0,105.6,93.9,,,,,,,,,,,,,69.8,19.3,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,0.7931,49.0,48.0
2023,Colorado State,6.0,15,58,0.455,6.0,5.86,72.5,71.4,74.5,35.5,38.4,29.8,19.6,27.1,16.7,109.9,103.9,,,,,,,,,,,,,67.0,17.9,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,0.6574,54.8,52.2
2023,Columbia,2.0,7,59,0.241,-15.8,-2.37,67.8,75.8,71.5,30.4,40.7,28.1,25.3,30.9,19.9,92.9,108.7,,,,,,,,,,,,,70.5,17.6,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.5,0.142,45.5,52.0
2023,Connecticut,13.0,31,60,0.795,28.7,8.51,78.6,64.1,76.1,36.3,41.9,30.4,38.7,26.0,18.9,119.9,91.2,,,,,,,,,,,,,67.5,18.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.9589,54.1,44.6
2023,Coppin State,4.0,9,61,0.281,-16.7,-3.6,72.0,83.2,71.89999999999999,33.7,44.4,37.2,18.6,35.7,20.1,97.4,114.1,,,,,,,,,,,,,72.7,18.5,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.4,0.1397,51.0,53.2
2023,Cornell,7.0,17,62,0.607,2.0,-2.41,81.7,76.0,72.39999999999999,34.5,47.9,28.5,28.8,29.0,16.7,110.3,108.3,,,,,,,,,,,,,71.8,21.9,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,0.5521,54.8,55.7
2023,Creighton,14.0,24,63,0.649,21.5,9.8,76.4,68.4,78.3,35.4,41.7,28.4,25.3,23.5,16.6,114.1,92.6,,,,,,,,,,,,,68.5,13.9,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.9176,54.2,47.1
2023,Dartmouth,6.0,10,64,0.357,-7.9,-2.52,71.4,72.4,69.89999999999999,32.6,41.6,29.1,23.5,26.2,20.2,97.6,105.5,,,,,,,,,,,,,69.4,16.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9,0.2895,50.0,51.3
2023,Davidson,8.0,16,65,0.5,2.7,1.47,69.9,68.7,74.8,31.9,36.6,32.8,24.9,27.8,16.2,105.7,103.0,,,,,,,,,,,,,66.0,17.3,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,0.5721,50.1,50.8
2023,Dayton,12.0,22,66,0.647,12.1,1.09,68.6,61.0,69.89999999999999,33.8,37.3,35.5,30.7,27.0,18.8,108.3,96.2,,,,,,,,,,,,,63.2,16.1,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3,0.7944,53.0,45.0
2023,Delaware,8.0,17,67,0.515,-4.4,-3.72,69.6,70.7,72.7,32.0,36.5,33.0,25.0,29.8,16.5,101.5,105.9,,,,,,,,,,,,,67.8,18.6,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8,0.3808,49.6,51.8
2023,Delaware State,4.0,6,68,0.2,-20.0,-4.95,64.6,75.5,68.8,31.4,31.0,29.3,30.1,29.4,23.5,90.8,110.8,,,,,,,,,,,,,68.4,19.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.5,0.0915,45.7,54.4
2023,Denver,6.0,15,69,0.469,-9.6,-5.89,72.7,75.1,71.7,32.9,26.0,39.4,29.8,27.4,21.4,99.4,109.0,,,,,,,,,,,,,69.3,15.6,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,0.2583,52.3,51.7
2023,DePaul,3.0,10,70,0.303,2.0,9.03,71.2,77.3,73.9,36.8,37.8,27.6,25.8,34.1,18.2,105.6,103.6,,,,,,,,,,,,,69.5,17.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,0.5558,49.7,51.6
2023,Detroit Mercy,9.0,14,71,0.424,-4.2,-3.61,76.6,75.3,76.8,38.7,42.7,27.2,35.8,29.7,17.6,108.6,112.8,,,,,,,,,,,,,67.9,17.1,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,0.3941,51.4,53.6
2023,Drake,15.0,27,72,0.771,11.8,-1.14,74.8,63.9,76.7,36.4,36.5,28.4,23.8,22.4,15.5,107.3,95.5,,,,,,,,,,,,,67.1,17.5,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.7919,52.9,46.9
2023,Drexel,10.0,17,73,0.531,-1.0,-5.43,66.7,62.4,68.30000000000001,31.8,40.3,30.1,29.4,27.4,17.9,99.5,100.5,,,,,,,,,,,,,64.2,18.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.3,0.4707,49.4,47.4
2023,Duke,14.0,27,74,0.75,19.2,7.44,72.0,63.6,76.6,33.5,35.3,29.9,35.9,26.1,18.3,111.9,92.7,,,,,,,,,,,,,65.7,16.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0.8976,51.1,46.0
2023,Duquesne,10.0,20,75,0.606,5.3,-0.16,74.9,71.3,69.39999999999999,36.6,40.3,26.4,33.4,33.1,17.3,107.3,102.0,,,,,,,,,,,,,68.8,20.8,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,0.6416,51.1,50.5
2023,East Carolina,6.0,16,76,0.485,-1.8,1.41,68.8,70.5,68.8,31.6,41.6,37.1,33.0,28.9,19.2,100.9,102.7,,,,,,,,,,,,,68.2,17.4,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,0.4487,47.1,49.2
2023,East Tennessee State,8.0,12,77,0.375,-6.7,-4.44,69.1,69.0,67.0,32.1,34.9,31.2,29.9,28.9,19.5,99.0,105.7,,,,,,,,,,,,,66.6,17.5,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,0.322,50.5,50.8
2023,East Texas A&M,9.0,13,78,0.394,-12.9,-7.53,71.6,73.4,70.1,31.9,45.6,28.3,26.5,29.9,18.9,98.6,111.5,,,,,,,,,,,,,66.3,17.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.4,0.1953,52.4,52.8
2023,Eastern Illinois,5.0,9,79,0.29,-18.2,-6.75,68.8,72.1,63.7,32.6,27.7,32.4,25.3,32.2,19.2,92.0,110.2,,,,,,,,,,,,,68.7,19.7,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,0.111,48.0,52.2
2023,Eastern Kentucky,12.0,23,80,0.622,1.2,-1.62,78.6,73.5,65.9,32.4,35.7,24.3,33.4,29.3,16.7,103.4,102.2,,,,,,,,,,,,,70.6,18.6,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3,0.5344,48.6,50.6
2023,Eastern Michigan,5.0,8,81,0.258,-13.1,-1.88,72.2,80.8,76.7,31.4,33.5,32.2,25.1,32.8,16.9,99.9,113.0,,,,,,,,,,,,,70.0,17.1,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,0.1944,49.2,55.6
2023,Eastern Washington,16.0,23,82,0.676,3.1,-1.62,76.7,71.4,75.6,35.5,44.1,31.5,28.0,25.8,19.9,108.4,105.3,,,,,,,,,,,,,69.3,16.2,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,0.5829,56.2,50.2
2023,Elon,6.0,8,83,0.25,-12.9,-4.38,65.4,71.6,70.8,29.2,40.3,27.5,24.9,30.6,18.4,96.7,109.6,,,,,,,,,,,,,66.9,17.1,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.0,0.1906,47.8,52.1
2023,Evansville,1.0,5,84,0.156,-17.7,-1.54,62.4,76.0,63.0,32.2,33.6,29.4,20.7,25.5,17.6,90.1,107.8,,,,,,,,,,,,,70.3,18.9,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.5,0.1135,45.1,55.7
2023,Fairfield,9.0,13,85,0.419,-7.6,-4.51,64.9,66.0,72.39999999999999,28.6,36.6,37.9,28.6,29.5,18.2,97.3,104.9,,,,,,,,,,,,,65.7,17.8,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,0.2954,46.0,49.3
2023,FDU,10.0,21,86,0.568,-8.98,-9.83,77.4,74.2,75.2,34.5,23.7,16.9,11.5,22.8,11.5,74.5,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Florida,9.0,16,87,0.485,10.5,8.26,71.2,68.6,71.7,31.4,36.8,34.5,23.8,30.7,16.1,104.9,94.4,,,,,,,,,,,,,70.2,17.8,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,0.7709,49.4,46.3
2023,Florida A&M,5.0,7,88,0.241,-19.9,-4.99,58.6,70.0,69.19999999999999,32.1,35.5,31.4,27.6,33.6,24.0,88.2,108.1,,,,,,,,,,,,,65.8,18.0,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.3,0.0877,45.0,51.1
2023,Florida Atlantic,18.0,35,89,0.897,17.8,2.3,77.8,65.3,71.89999999999999,36.6,43.9,29.6,31.4,25.4,16.9,113.0,95.2,,,,,,,,,,,,,68.3,17.7,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,0.8779,54.3,46.1
2023,Florida Gulf Coast,7.0,17,90,0.531,-1.7,-3.08,71.2,69.4,74.0,35.1,44.9,28.2,26.6,28.8,17.1,103.3,105.0,,,,,,,,,,,,,67.0,17.3,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7,0.4513,51.2,50.7
2023,Florida International,8.0,14,91,0.438,-2.71,0.32,73.1,75.1,71.3,32.6,21.0,16.9,8.6,22.9,14.8,73.2,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
